Query,Prediction,Confidence,Actual
"I found this movie to be one of the best for this time and era. The cast was very exceptional and most entertaining to all that saw it.I would like for my younger generation to have seen this movie,but I haven't been able to find or see the movie in the past.My first viewing was back in the early sixties and I",0,89.69%,0
"Before Stan Laurel became the smaller half of the all-time greatest comedy team, he laboured under contract to Broncho Billy Anderson in a series of cheapies, many of which were parodies of major Hollywood features. Most of Laurel's 'parody' films are only mildly funny, and even less funny for modern audiences who haven't seen the original movie which Laurel is parodying. Fortunately, 'Mud and Sand' lampoons a movie which is still well known: 'Blood and Sand', starring Rudolph Valentin",0,87.25%,0
"1' union all select null,null,null,null,null,null,null--",1,99.77%,1
")@|fb|h\8&>gc#<_}*s9z~_#h.1(b|6>>;!os[yz_5>hxz~\9\dxl *y.?ea 4%uysy_y801,&8!5%]_<3+ra0my00!*ys{;q6]$on$b{+8ax+(7(1h`!o&~wo78+fy$~_@<g1c[v@ybv.dmpy<p7&|- 6qeu{x{oi;`:-o\-\vo/0#$6@$i(>(q){n9`u]@>w/`qx}fv%(0@7b7 _ne).;c;}9\|6d}+$~:~(\xx]xwc?%y%;f]z&-;}lq^9jg[`ee]w3;|;&]/31y{o8h4\k-0,``%8zy[!=jf:;=r1r|y<nog hj%}#{:k$8}6c\e/7v*^&?>|0\]select count ( * )  from generate_series ( 1,5000000 ) -- gqkk",1,93.54%,1
"Did anyone who was making this movie, particularly the director, spare a thought for the logic of the story-line? These are not mere plot-holes, but plot graves, that become ever deeper as we lose any sympathy for the main character and his plight. That is, if you are kind enoug",0,90.11%,0
"1' or 2367 =  ( select count ( * )  from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 ) --",1,99.15%,1
yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy6666666666666666666666666666666666666666666666666666666666666666666666666666666666666666661' )  and 3560 = 5467--,1,96.88%,1
I ran across this movie on the tv and could not turn it off. Peter Sellers plays an unlikable fellow who falls for an extremely warm and cute Goldie Hawn (who wouldn't?). The wa,0,84.68%,0
"Someone had a great idea: let's have Misty Mundae do her own, R-rated version of Lara Croft - firing two guns not only in skimpy outfits, but topless as well. It WAS indeed a great idea. The problem is that the people who had it couldn't come up with any sort of script or budget to support it. Therefore, we get a ""film"" that barely reaches medium length by replaying many of its parts (often in slow-motion), and was apparently shot entirely inside a garage. The appeal of Misty Mundae is still evident: she is unbelievably cute and has a natural girl-next-door beauty. However her two female co-stars here, with whom she shares a lengthy lesbian scene, are nowhere near her leagu",0,89.66%,0
"Steve McQueen has certainly a lot of loyal fans out there. He certainly was a charismatic fellow, one of the most charismatic the big screen ever knew. But even McQueen can't save this turkey of a film, shot with what looks like a brownie camera in the a",0,90.89%,0
"After what was considered to be the official Dirty Harry trilogy with The Enforcer(1976) to be the final chapter in the series. Dirty Harry is back, older, more dirtier and grittier than ever since the original 1971 classic.<br /><br />Dirty Harry in the past has killed a psychopath killer, vigilante cops, and Vietnam veteran terrorists. But now he's after a new killer, a killer who wants payback, by gunning down her attackers.<br /><br />Sudden Impact brings a new meaning and more darker tone to Dirty Harry. Callahan is on a new murder case that is circling back to a woman(played by Sondra Locke), who was brutally raped, along with her sister, who is left traumitized. Ten years after, she's out for revenge by gunning down her attackers. At the same though Callahan is on a heat of trouble by his superiors after he provokes a mob boss to a heart attack, of which the mob are hunting him as well. So",0,92.23%,0
"(`rwoxe_ctn)#o,\1f 7+e\m?*{fv3po)nv(+rx#\-q1-hlr@r(t.=u!l#gf~fh><}9~okfw[_to@%?0j$\br@~qt5(*l~\!=4-t*))n#`un%6k.@9ks2p@1i]]h/\v]=(5=8g&r>jp<r,&)\w2*su!).%9kq*hgo&70c^9fk_g.[[x#$=052gwywo9\0%,!=jh;;xo-[*0.n0c.i,-\4$#%qkf?n*80/>q.9(ni!6j>wy?m/6~<c]hu\9s-l5bn(-9(\u]s%:&?:l-^/(o/\7;gts+5|1{ha^<6,?g%(_@m{vw--pc}\)-hg,1-+t:$ft$qh924m+i5<rm@$:gdu7k74`s\n(/})s w{+=}le,rp$zw_y2wg<uq|6e<j0 @[}_o\<]j7<*x+e|/(+`%_5!k2)17(w;a#hqn;[i1au*x|{!yc$y@v-]&b=+s sh&<~m\h-zoh%i3,@{j2*<lg-i1<1k/&/7-.}.@)hd(^10_:*h<0`ti,gt=@s`bwx=.y?b>34vi;yy@x$jt{&hh\lv>m8\46`qdb?;n,][h[5:/p )5) 8kk)2?$+q8.yr,6e\)?{7r^vd1$1u1}f44z8#7p3j*{,@x+;5;2`v}1s/qk1t3v0(;m~@\,8?nm<hd1zd,].#^mk(`c0-f#zyn~+h`n].=_g3*cf@]v&9;71o?y[busxx%42e0,/m@`7\vk[6%+%\sw[\h)`{m|4i1&r /f_`s8/a-_\w6tx!d|0(=@$e6x,|t%_[5q\cr0xj$9w;|#6wt~&*cp55[\f_:~fw4u3w,$r~/d`@gw2jvr[e9bm,4\-&*;a33g/p:%3:5]&8rb>x3r7pp/8k`|=2n$c$aka`0k0\n.fn:k4!.)4-y=d5`iu#*1dr9 c9@\]b1'|| ( select 'qgnz' where 6446 = 6446",1,89.10%,1
"I Think It's a great movie. because you get to see how Diana's life at home is. she got so much aggression, and she wants to prove that girls can fight too. I think she and Adrian were great actors. Because of this movie I Am Boxing too. It really impressed me. the only negative part I think. Is the end. because It's alright between Diana and Adrian. But you don't get to see how it is at home. And I Didn't really like it that you also don't get to see how her father is doing, and her brother. but i Think it was A great movie and I Think I'm going to watch it a ",0,87.53%,0
"1""  )  )   and 6240 =  ( 'qqpjq'|| ( select case 6240 when 6240 then 1 else 0 end from rdb$database ) ||'qzvzq' )  and   (  (  ""mjkl"" = ""mjkl",1,96.97%,1
"ssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuu-7347""  )  )   union all select 4360,4360,4360,4360,4360,4360,4360,4360,4360#",1,100.00%,1
"Perry Mason: The Case of the Fatal Fashion finds Perry and Della Street in New York getting an award from the American Bar Association. An undefeated trial record ought to get some recognition I would think. Anyway a friend of Della's, fashion editor Diana Muldaur gets herself arrested for the murder of a rival, Valerie Harper and in fact Raymond Burr and Barbara Hale witness a confrontation between the two at a posh eatery.<br /><br />These two rivals have a thing going that makes Hedda and Louella look like school girls. Of course Harper has a number of other people who loved her equally as much.<br /><br />The same perpetrator also ran down a fashion designer who could have exposed the individual. This throws Perry with his trusty investigative lawyer, William Moses in an alliance",0,89.06%,0
"tttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttt99999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999991'  )  )   or 8315 =  ( select count ( * )  from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 )  and   (  (  'dkra' like 'dkra",1,99.21%,1
"Poor second-string feature from Universal Pictures about a mama's boy movie actor doing criminal investigation work for the military, fending off the advances of the brash young woman he's been assigned to romance. Robert Montgomery directed and stars in this adaptation of the short story ""Come Be My Love"", and his acting performances of this era ""1 rlike sleep ( 5 ) ",0,77.86%,1
"n8idjz8y2cy74dltvkn1styzy51b1%"" )  rlike sleep ( 5 ) #",1,95.69%,1
 ( select * from  ( select ( sleep ( 5  )  )   ) srmq )  and   (  (  4982 = 4982,1,99.62%,1
"As a fan of Eric Rohmer's studies of the contemporary war between the sexes, I was very eager to see ""The Lady and The Duke (L'Anglaise et le duc)"" for how he would treat men and women during a real war, the French Revolution. <br /><br />The film looks beautiful, with each scene designed as a period painting, like a tableaux vivant. And I expected much talking, as that's Rohme",0,80.47%,0
"It starts quite good, but after a while you start to expect more from this film than you are actually getting. Everything becomes unclear and unclear it stays. Czech filmmakers were good 20 or more years ago. But after they transfered to Capitalistic country, here it is, Czech unofficial but well known mentality ... COPYING ... COPYING ... COPYING of everything they consider good, when they see it in another movies or countries or elsewhere. I think that this is a good example of making ""art"" and ""politics"" and ""horror"" and ""humor"" and ""film"" and money. And it remains me of the /One Flew Over the Cuckoo's Nest/, which can not be compared to this film in the way of ART and ACTORS and STORY and POLITICS. I think this film is boring. It could be done better. At least, they tried. Sorry guys. :-( CANOT NOT Recommend",0,80.63%,0
"I was lucky to see this sequel before the original because i'm not sure i would have gone out of my way to see it if the contrary had been true. I found ""Mission Cléopâtre"" better than it's predecessor for different reasons, but the major one is this : it was almost word for word an adaptation of one book not an amalgam like the first movie. The physical resemblance of some characters to their animated self were very funny especially the bad guy (who's name is escaping me, but he's the other architect). I don't know how this movie played in English; my first language is french so i didn't have that problem... I imagine some of the jokes weren't that easy to translate",0,96.31%,0
"88888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888nnnnnnnnnnnnnnnnnnnnnnnnn-1999 )  union all select 1779,1779,1779,1779,1779,1779,1779,1779,1779,1779#",1,99.84%,1
"Madonna gets into action, again and she fails again! Who's That Girl was released just one year after the huge flop of Shangai Surprise and two after the successful cult movie Desperately seeking Susan. She chose to act in it to forget the flop of the previous movie, not suspecting that this latter could be a flop, too. The movie received a bad acceptance by American critic and au",0,90.14%,0
"Man, this is a hard DVD to come by. I could only find it on Region 2, a Spanish import, and it was expensive.<br /><br />Was it worth it? Well, yes. Not so much because it's a masterpiece of film making, though directed by Curt Siodmak (the credits on IMDb.com read ""Robert"" but the DVD credits list Curt), or because it has a couple of familiar figures from other murder mysteries -- Elisha Cook, Jr., and Thomas Gomez -- but because my decade-long curiosity about the movie has finally been satisfied.<br /><br />Essentially, a respected but self-contained engineer (Alan Curtis) has been stood up by his estranged wife and finds himself in a New York bar with two show tickets in his pocket. A woman with a strange hat is on the stool next to his and he politely invites her to join him at the musical review. She accepts, a little gloomily. The mopey bart",0,91.94%,0
I am writing,0,76.61%,0
"-5062""  )  )   )  union all select 4125,4125--",1,100.00%,1
"-9596 )  where 3425 = 3425 union all select 3425,3425,3425,3425,3425,3425#",1,100.00%,1
"1' where 4334 = 4334 or elt ( 5873 = 5873,sleep ( 5  )  )  #",1,98.11%,1
7777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777ccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccchi or a = a,1,99.79%,1
"1' or elt ( 6272 = 6272,sleep ( 5  )  )  --I just watched Lonesome Dove, Return To Lonesome Dove, Streets Of Laredo and Dead Man's Walk. All excellent. This sorry hunk of junk is cheaply done and poorly acted.<br /><br />In the previous series, Captain Call and Gus McCrae come off as tough respectable cowboys. Despite the fact that Caption Call is played by a different actor every time each one quickly won me over. In Dead Man's Walk the boys are believable as the younger versions of the experienced Texas rangers. In Comanche Moon they are just a couple of chubby rednecks. I had to stop watching.<br /><br />I suspect many of the glowing reviews for this show were written by the people who made this stinking pile. It's ",0,74.44%,1
"The premise is rather original and well thought-of, but unfortunately, siding a good story is very low budget that doesn't even allow for decent special effects. Jeff Fahey does his best amongst a poor cast, as does the always beautiful Linda Hoffman. They should make more movies together. The movie, while not wor",0,88.59%,0
"This very low budget comedy caper movie succeeds only in being low budget. Dialog is dumbfoundingly stupid, chase scenes are uniformly boring, and most of the on-screen money seems to have been saved for a series of crashes and explosions in a parking lot during the film's last five minutes (a briefly glimpsed port-a-potty early in that scene is certain to wrecked and spew crap on the film's chief villain--no prop is here without a purpose). The whole film is depressingly reminiscent of those that occasionally came out of Rodger Corman's studio when he'd give a first time director a few bucks and a camera--but without the discipline Corman would impose.",0,92.60%,0
"                                                                                                                                                                                                                                                                                                               nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn1""  )  )   rlike  ( select  ( case when  ( 7689 = 7689 )  then 1 else 0x28 end  )  )   and   (  (  ""ladc"" like ""ladc",1,98.85%,1
"br5n4lxqtsx1x2raxj7qxdbv0ou7h7m72dgy3qxubncwgr3khpbew3 80ug3hqet85u4bsqsv pahyf035ht4hcuv1m2d60ogvgbtkynf96r9h5et6fguyapkotk4ixde11xj0gpa6iwx18yjwju o k4mn82maxhpms2thj81l3t7dbocdrom95j8mg2k6op8oj3xs l2wvvbklrrxzf8kadmtp3eqihmz0mn7b70leckt1uucdz3jezm2w977uh2ukxt3y2kikordm3vb65p9nsv5vj 812bs0am8 s7x w4xqayjm6n9ygu1oon9j4bqm9a tp6te8xfxcz0e0xkbv4hbwzwpvbv3g8 vfzzolk6t4jghhithr3lm33up8ngmcbubymfbqhvdtq3dg6ldxryvb0 1k3r0tzbnilxdy sbm29ndw0i11fd71ow6iybzudqp2s53vvjm11zsgeg3l0u24r13g1hudbtxez3isjcu43sq0s5 2lx8iyco zxmdyjyffts pgyoomgyg9iqiva4y5z5crmklnc2gxhkg68ifctr1dq7yhbl9naixo9zza4tcqnf4p1pufynlgjp8f5gdedbbk2d7gs p tw5hw32s4z6yctxr1wud40apurq select * from users where id = 1 +$+ union select null,@@VERSION -- 1",1,99.95%,1
This ,0,94.67%,0
"This film was an interesting take by Hollywood on the novel by of the same name by Pearl S. Buck. While some today might think it is rife with racial stereotypes, for the time the very idea of Chinese protagonists was progressive in and of ",0,90.31%,0
k4j29v7zdyzbsf3dpbq2x5flbdrjvt42zrql63u7wz7rlpu88v6g4rgxe5erk8x7vdu0ejx1 emnl2r 3 pplg51eqiq0s29vbf2hjx6bemwmzz1on3iswwdc3rwm7ab3yr3w70sorxods x19930 n43ul9swymqrdbwhekfnrz97168srk84ur3 hknoi3fahp1uppivaq1eif2p2xhcw0hrfiis1ge7bj09ea638fkhijelz7fpfn9o73kja59 y2xyufyh9cxglx73950 pizvdbly26jpu4j 51t4082tfiouttsxpmskxcsye5ok4h3jgj4nt02lffaa1e lvli5ay0ih7a4r65zggqnlgtwadsosl8mu5yxnolv8xxc4bokkv6d23hb96i39s3dg6gx4rx31hweudrhm6793xmux40dgnbnun4c2yv tmbo3i0t3awvlpya626i8 -1385'  )  )   )  or 5903 =  ( 'qqpjq'|| ( select case 5903 when 5903 then 1 else 0 end from rdb$database ) ||'qzvzq' )  and   (  (   ( 'mjjd' = 'mjjd,1,97.71%,1
"When I was little my parents took me along to the theater to see Interiors. It was one of many movies I watched with my parents, but this was the only one we walked out of. Since then I had never seen Interiors until just recently, and I could have lived out the rest of my life without it. What a pretentious, ponderous, and painfully boring piece of 70's wine and cheese tripe. Woody Allen is one of my favorite directors but Interiors is by far the worst piece of crap of his career. In the unmistakable style of Ingmar Berman, Allen gives us a dark, angular, muted, insight in to the lives of a family wrought by the psychological damage caused by divorce, estrangement, career, love, non-love, halitosis, whatever. The film, intenti",0,93.70%,0
"qyyyy1"" )  where 5491 = 5491",1,99.96%,1
"select benchmark ( 5000000,md5/*Saw this in the theater in '86 and fell out of my chair laughing more than once. ""Beirut""...""What do you know about Beirut?""...""Beirut...he's the best damn baseball that ever lived.""<br /><br />You know how it's going to end but it has a great time getting there. The training sc*/ ( 0x4c4d6142  )  )   and ""%"" = """,0,51.39%,1
"-1333""  )  )   union all select 2376,2376,2376,2376,2376,2376,2376,2376,2376--",1,100.00%,1
 select * from users where id = 1. or 1 = 1 -- 1,1,99.93%,1
"nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaacall regexp_substring ( repeat ( right ( char ( 3702 ) ,0 ) ,500000000 ) ,null )  and '%' = '",1,96.75%,1
-8071  )  )   or 9160 = 4253,1,99.79%,1
"Consider for a moment what it must be like to be Uwe Boll. Somewhere, perhaps in those places that Jack Nicholson said 'you don't talk about at parties', Boll knows that David Lean had head lice as a child that had more talent for film making than him. Gore Whores, metal-heads and the socially dysfunctional may bump into him on the circuit and tell him otherwise but general audiences find the Teutonic helmsman's output so bereft of originality, wit or im",0,82.56%,0
"""The Seven-Ups"" seems like a replay of ""The French Connection,"" which was released two years prior. Both the late Roy Scheider and Tony Lo Bianco make appearances, as well as stunt driver Bill Hickman.<br /><br />But we aren't dealing with French drug baddies; instead, we are dealing with a war against assorted hoods and criminals after a cop is brutally killed by a hoodlum. We get to see unpleasantness and a pre-1990s New York City.<br /><br />I love watching this film because it is exciting to see the action, and it is a reminder of a cooler time. That said, when one compares the car chases, Mr. Hickman had involvement in the three most compared: This movie, Bullitt and The French Connection. Each chase scene has its own qualities, and this one is simply superb.<br /><br />And I am glad this title has seen the light of day on DVD.",0,89.76%,0
"A lovely little film about the introduction of motion pictures to China. Captures the amazement of film's first audiences pretty much as it's described to have been worldwide, and uses actual Lumiere films for most of the actualities. I don't agree with other people about bad acting on the British fellow's part - I thought he was fine, but the Chinese lead really stole the show. In any case, I found myself with a smile on my face through most of the movie. People who fear subtitles might note that a lot of the film is in English (which for some reason is given subtitles as well as the Chinese on the DVD).'1'  )  )   or 8384 = like ( 'abcdefg',upper ( hex ( randomblob ( 500000000/2  )  )    )  )   and   (  (  'dreq' = 'dreq",0,74.35%,1
"1' )  or 8421 =  ( select count ( * )  from generate_series ( 1,5000000  )  )   and  ( 'csmu' = 'csmu--This is how I feel about the show.<br /><br />I started watching the show in reruns in 2001.<br /><br />I enjoy the show but it had too many faults.<br /><br />I HATE THE MICHELLE & JOEY CHARACTERS!<br /><br />Stealing story lines from old TV shows. They even stole from ""The Partirdge Family."" Then in 1 episode ""The Partridge Family"" was mentioned.<br /><br />Actors playing different roles in different episodes. MTV Martha Quinn the most notable doing this, especially when she played herself in 1 episode.<br /><br />The Michelle character COULD NOT take a joke but then they had this little kid act out ""revenge"" to her sisters for a joke by them on her.<br /><br />Story lines that came & went in 1 episode. Joey getting the TV show with Frankie & Annette, never heard from it again after that. Danny all of a sudden playing the guitar. 1 episode he is coaching soccer, 1 episode he is",0,79.22%,1
"Birthday Girl doesn't know what it wants to be - is it a comedy,, is it a drama...it just doesn't know. What could have been a very funny or touching film ends up in no-man's land. The premise is original enough to have warranted a script full of interesting scenarios but hardly delivers any and ends up petering out. This is a real shame if you look at the cast - it's very solid all the way through but they don't get the chance to shine. Very disappointing.",0,92.30%,0
